Temperature,Stage,Development_Time,Switch,Temp1,Temp2,Switch_Stage,Switch_Times,Exact_Time,Start_Time,Exact_Switch_Time
28.0,30,81.16030658506637,True,28.0,26.0,0.0,0.0,2024-09-19 18:09:37.103706,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
28.0,30,81.10428528459657,True,28.0,26.0,1.0,0.07756227959373074,2024-09-19 18:06:15.427025,2024-09-16 09:00:00,2024-09-16 09:04:39.224207
28.0,30,81.01468110399054,True,28.0,26.0,2.0,0.3666016353650159,2024-09-19 18:00:52.851974,2024-09-16 09:00:00,2024-09-16 09:21:59.765887
28.0,30,80.87973561947192,True,28.0,26.0,3.0,0.8005315220216386,2024-09-19 17:52:47.048230,2024-09-16 09:00:00,2024-09-16 09:48:01.913479
28.0,30,80.70474372608373,True,28.0,26.0,4.0,1.3067156426447524,2024-09-19 17:42:17.077414,2024-09-16 09:00:00,2024-09-16 10:18:24.176314
28.0,30,80.65332717354745,True,28.0,26.0,5.0,1.8278452317527698,2024-09-19 17:39:11.977825,2024-09-16 09:00:00,2024-09-16 10:49:40.242834
28.0,30,80.60912107837059,True,28.0,26.0,6.0,2.362350010667016,2024-09-19 17:36:32.835882,2024-09-16 09:00:00,2024-09-16 11:21:44.460038
28.0,30,80.57511358909437,True,28.0,26.0,7.0,2.9462100307128516,2024-09-19 17:34:30.408921,2024-09-16 09:00:00,2024-09-16 11:56:46.356111
28.0,30,80.79959114597085,True,28.0,26.0,8.0,3.6726395704164894,2024-09-19 17:47:58.528125,2024-09-16 09:00:00,2024-09-16 12:40:21.502453
28.0,30,80.51975178865571,True,28.0,26.0,9.0,4.656122595316741,2024-09-19 17:31:11.106439,2024-09-16 09:00:00,2024-09-16 13:39:22.041343
28.0,30,80.62497270668601,True,28.0,26.0,10.0,5.925451488105906,2024-09-19 17:37:29.901744,2024-09-16 09:00:00,2024-09-16 14:55:31.625357
28.0,30,80.39332846688961,True,28.0,26.0,11.0,7.519614990913812,2024-09-19 17:23:35.982481,2024-09-16 09:00:00,2024-09-16 16:31:10.613967
28.0,30,80.3407649929719,True,28.0,26.0,12.0,9.440064382277397,2024-09-19 17:20:26.753975,2024-09-16 09:00:00,2024-09-16 18:26:24.231776
28.0,30,79.64470650385076,True,28.0,26.0,13.0,11.590178382130633,2024-09-19 16:38:40.943414,2024-09-16 09:00:00,2024-09-16 20:35:24.642176
28.0,30,80.06271157467155,True,28.0,26.0,14.0,13.850709900502048,2024-09-19 17:03:45.761669,2024-09-16 09:00:00,2024-09-16 22:51:02.555642
28.0,30,80.01832212296297,True,28.0,26.0,15.0,16.365020978768353,2024-09-19 17:01:05.959643,2024-09-16 09:00:00,2024-09-17 01:21:54.075524
28.0,30,79.48404200059898,True,28.0,26.0,16.0,19.187656225617765,2024-09-19 16:29:02.551202,2024-09-16 09:00:00,2024-09-17 04:11:15.562412
28.0,30,77.7732741995242,True,28.0,26.0,17.0,21.878739750843813,2024-09-19 14:46:23.787118,2024-09-16 09:00:00,2024-09-17 06:52:43.463103
28.0,30,79.2050791101408,True,28.0,26.0,18.0,24.00382047214794,2024-09-19 16:12:18.284797,2024-09-16 09:00:00,2024-09-17 09:00:13.753700
28.0,30,79.99226086555143,True,28.0,26.0,19.0,26.083990513040476,2024-09-19 16:59:32.139116,2024-09-16 09:00:00,2024-09-17 11:05:02.365847
28.0,30,77.9509682174149,True,28.0,26.0,20.0,28.600573109895578,2024-09-19 14:57:03.485583,2024-09-16 09:00:00,2024-09-17 13:36:02.063196
28.0,30,78.70302412244871,True,28.0,26.0,21.0,31.290493477073476,2024-09-19 15:42:10.886841,2024-09-16 09:00:00,2024-09-17 16:17:25.776517
28.0,30,77.13634572729777,True,28.0,26.0,22.0,34.120184685168695,2024-09-19 14:08:10.844618,2024-09-16 09:00:00,2024-09-17 19:07:12.664867
28.0,30,77.02991159683663,True,28.0,26.0,23.0,36.96195664714273,2024-09-19 14:01:47.681749,2024-09-16 09:00:00,2024-09-17 21:57:43.043930
28.0,30,77.56461910903937,True,28.0,26.0,24.0,40.07181577705862,2024-09-19 14:33:52.628793,2024-09-16 09:00:00,2024-09-18 01:04:18.536797
28.0,30,74.53626551072632,True,28.0,26.0,25.0,43.688278922063105,2024-09-19 11:32:10.555839,2024-09-16 09:00:00,2024-09-18 04:41:17.804119
28.0,30,74.67049993339661,True,28.0,26.0,26.0,47.408750922504964,2024-09-19 11:40:13.799760,2024-09-16 09:00:00,2024-09-18 08:24:31.503321
28.0,30,74.5910310199363,True,28.0,26.0,27.0,51.54039487453069,2024-09-19 11:35:27.711672,2024-09-16 09:00:00,2024-09-18 12:32:25.421548
28.0,30,74.53524567646024,True,28.0,26.0,28.0,56.92303889433876,2024-09-19 11:32:06.884435,2024-09-16 09:00:00,2024-09-18 17:55:22.940020
28.0,30,70.175234864719,True,28.0,26.0,29.0,63.6728520108704,2024-09-19 07:10:30.845513,2024-09-16 09:00:00,2024-09-19 00:40:22.267239
28.0,40,240.33702821377182,True,28.0,26.0,0.0,0.0,2024-09-26 09:20:13.301570,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
28.0,40,240.281006913302,True,28.0,26.0,1.0,0.07756227959373074,2024-09-26 09:16:51.624888,2024-09-16 09:00:00,2024-09-16 09:04:39.224207
28.0,40,240.191402732696,True,28.0,26.0,2.0,0.3666016353650159,2024-09-26 09:11:29.049838,2024-09-16 09:00:00,2024-09-16 09:21:59.765887
28.0,40,240.05645724817734,True,28.0,26.0,3.0,0.8005315220216386,2024-09-26 09:03:23.246093,2024-09-16 09:00:00,2024-09-16 09:48:01.913479
28.0,40,239.88146535478919,True,28.0,26.0,4.0,1.3067156426447524,2024-09-26 08:52:53.275277,2024-09-16 09:00:00,2024-09-16 10:18:24.176314
28.0,40,239.8300488022529,True,28.0,26.0,5.0,1.8278452317527698,2024-09-26 08:49:48.175688,2024-09-16 09:00:00,2024-09-16 10:49:40.242834
28.0,40,239.78584270707606,True,28.0,26.0,6.0,2.362350010667016,2024-09-26 08:47:09.033745,2024-09-16 09:00:00,2024-09-16 11:21:44.460038
28.0,40,239.75183521779982,True,28.0,26.0,7.0,2.9462100307128516,2024-09-26 08:45:06.606784,2024-09-16 09:00:00,2024-09-16 11:56:46.356111
28.0,40,239.9763127746763,True,28.0,26.0,8.0,3.6726395704164894,2024-09-26 08:58:34.725989,2024-09-16 09:00:00,2024-09-16 12:40:21.502453
28.0,40,239.69647341736115,True,28.0,26.0,9.0,4.656122595316741,2024-09-26 08:41:47.304303,2024-09-16 09:00:00,2024-09-16 13:39:22.041343
28.0,40,239.80169433539146,True,28.0,26.0,10.0,5.925451488105906,2024-09-26 08:48:06.099607,2024-09-16 09:00:00,2024-09-16 14:55:31.625357
28.0,40,239.5700500955951,True,28.0,26.0,11.0,7.519614990913812,2024-09-26 08:34:12.180344,2024-09-16 09:00:00,2024-09-16 16:31:10.613967
28.0,40,239.51748662167734,True,28.0,26.0,12.0,9.440064382277397,2024-09-26 08:31:02.951838,2024-09-16 09:00:00,2024-09-16 18:26:24.231776
28.0,40,238.8214281325562,True,28.0,26.0,13.0,11.590178382130633,2024-09-26 07:49:17.141277,2024-09-16 09:00:00,2024-09-16 20:35:24.642176
28.0,40,239.239433203377,True,28.0,26.0,14.0,13.850709900502048,2024-09-26 08:14:21.959532,2024-09-16 09:00:00,2024-09-16 22:51:02.555642
28.0,40,239.1950437516684,True,28.0,26.0,15.0,16.365020978768353,2024-09-26 08:11:42.157506,2024-09-16 09:00:00,2024-09-17 01:21:54.075524
28.0,40,238.6607636293044,True,28.0,26.0,16.0,19.187656225617765,2024-09-26 07:39:38.749065,2024-09-16 09:00:00,2024-09-17 04:11:15.562412
28.0,40,236.94999582822965,True,28.0,26.0,17.0,21.878739750843813,2024-09-26 05:56:59.984982,2024-09-16 09:00:00,2024-09-17 06:52:43.463103
28.0,40,238.38180073884624,True,28.0,26.0,18.0,24.00382047214794,2024-09-26 07:22:54.482660,2024-09-16 09:00:00,2024-09-17 09:00:13.753700
28.0,40,239.16898249425688,True,28.0,26.0,19.0,26.083990513040476,2024-09-26 08:10:08.336979,2024-09-16 09:00:00,2024-09-17 11:05:02.365847
28.0,40,237.12768984612035,True,28.0,26.0,20.0,28.600573109895578,2024-09-26 06:07:39.683446,2024-09-16 09:00:00,2024-09-17 13:36:02.063196
28.0,40,237.87974575115416,True,28.0,26.0,21.0,31.290493477073476,2024-09-26 06:52:47.084704,2024-09-16 09:00:00,2024-09-17 16:17:25.776517
28.0,40,236.31306735600322,True,28.0,26.0,22.0,34.120184685168695,2024-09-26 05:18:47.042482,2024-09-16 09:00:00,2024-09-17 19:07:12.664867
28.0,40,236.20663322554208,True,28.0,26.0,23.0,36.96195664714273,2024-09-26 05:12:23.879612,2024-09-16 09:00:00,2024-09-17 21:57:43.043930
28.0,40,236.74134073774482,True,28.0,26.0,24.0,40.07181577705862,2024-09-26 05:44:28.826656,2024-09-16 09:00:00,2024-09-18 01:04:18.536797
28.0,40,233.7129871394318,True,28.0,26.0,25.0,43.688278922063105,2024-09-26 02:42:46.753702,2024-09-16 09:00:00,2024-09-18 04:41:17.804119
28.0,40,233.84722156210205,True,28.0,26.0,26.0,47.408750922504964,2024-09-26 02:50:49.997624,2024-09-16 09:00:00,2024-09-18 08:24:31.503321
28.0,40,233.76775264864176,True,28.0,26.0,27.0,51.54039487453069,2024-09-26 02:46:03.909535,2024-09-16 09:00:00,2024-09-18 12:32:25.421548
28.0,40,233.7119673051657,True,28.0,26.0,28.0,56.92303889433876,2024-09-26 02:42:43.082299,2024-09-16 09:00:00,2024-09-18 17:55:22.940020
28.0,40,229.35195649342447,True,28.0,26.0,29.0,63.6728520108704,2024-09-25 22:21:07.043376,2024-09-16 09:00:00,2024-09-19 00:40:22.267239
28.0,40,230.31227989497484,True,28.0,26.0,30.0,71.1355582662694,2024-09-25 23:18:44.207622,2024-09-16 09:00:00,2024-09-19 08:08:08.009759
28.0,40,223.27815422091058,True,28.0,26.0,31.0,78.7119769556742,2024-09-25 16:16:41.355195,2024-09-16 09:00:00,2024-09-19 15:42:43.117040
28.0,40,224.4825170619505,True,28.0,26.0,32.0,85.23373018678303,2024-09-25 17:28:57.061423,2024-09-16 09:00:00,2024-09-19 22:14:01.428672
28.0,40,226.830777634081,True,28.0,26.0,33.0,91.95646408535461,2024-09-25 19:49:50.799483,2024-09-16 09:00:00,2024-09-20 04:57:23.270707
28.0,40,220.4262397258977,True,28.0,26.0,34.0,100.79566625808962,2024-09-25 13:25:34.463013,2024-09-16 09:00:00,2024-09-20 13:47:44.398529
28.0,40,212.02602963787865,True,28.0,26.0,35.0,110.49149223867802,2024-09-25 05:01:33.706696,2024-09-16 09:00:00,2024-09-20 23:29:29.372059
28.0,40,218.9149094487271,True,28.0,26.0,36.0,120.68636338791177,2024-09-25 11:54:53.674015,2024-09-16 09:00:00,2024-09-21 09:41:10.908196
28.0,40,205.33792236507938,True,28.0,26.0,37.0,133.95082021157774,2024-09-24 22:20:16.520514,2024-09-16 09:00:00,2024-09-21 22:57:02.952762
28.0,40,197.94761704339808,True,28.0,26.0,38.0,149.5023737088845,2024-09-24 14:56:51.421356,2024-09-16 09:00:00,2024-09-22 14:30:08.545352
28.0,40,191.78215468786152,True,28.0,26.0,39.0,167.54257894010738,2024-09-24 08:46:55.756876,2024-09-16 09:00:00,2024-09-23 08:32:33.284184
28.0,10,2.7748120484629553,True,28.0,32.0,0.0,0.0,2024-09-16 11:46:29.323374,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
28.0,10,2.864264394438309,True,28.0,32.0,1.0,0.07756227959373074,2024-09-16 11:51:51.351820,2024-09-16 09:00:00,2024-09-16 09:04:39.224207
28.0,10,3.153303750209594,True,28.0,32.0,2.0,0.3666016353650159,2024-09-16 12:09:11.893501,2024-09-16 09:00:00,2024-09-16 09:21:59.765887
28.0,10,3.587233636866217,True,28.0,32.0,3.0,0.8005315220216386,2024-09-16 12:35:14.041093,2024-09-16 09:00:00,2024-09-16 09:48:01.913479
28.0,10,4.0934177574893305,True,28.0,32.0,4.0,1.3067156426447524,2024-09-16 13:05:36.303927,2024-09-16 09:00:00,2024-09-16 10:18:24.176314
28.0,10,4.614547346597348,True,28.0,32.0,5.0,1.8278452317527698,2024-09-16 13:36:52.370448,2024-09-16 09:00:00,2024-09-16 10:49:40.242834
28.0,10,5.149052125511594,True,28.0,32.0,6.0,2.362350010667016,2024-09-16 14:08:56.587652,2024-09-16 09:00:00,2024-09-16 11:21:44.460038
28.0,10,5.454539512909825,True,28.0,32.0,7.0,2.9462100307128516,2024-09-16 14:27:16.342246,2024-09-16 09:00:00,2024-09-16 11:56:46.356111
28.0,10,5.5370917805954,True,28.0,32.0,8.0,3.6726395704164894,2024-09-16 14:32:13.530410,2024-09-16 09:00:00,2024-09-16 12:40:21.502453
28.0,10,5.689147534585552,True,28.0,32.0,9.0,4.656122595316741,2024-09-16 14:41:20.931125,2024-09-16 09:00:00,2024-09-16 13:39:22.041343
28.0,20,21.72590117813871,True,28.0,32.0,0.0,0.0,2024-09-17 06:43:33.244241,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
28.0,20,21.815353524114062,True,28.0,32.0,1.0,0.07756227959373074,2024-09-17 06:48:55.272687,2024-09-16 09:00:00,2024-09-16 09:04:39.224207
28.0,20,22.104392879885346,True,28.0,32.0,2.0,0.3666016353650159,2024-09-17 07:06:15.814368,2024-09-16 09:00:00,2024-09-16 09:21:59.765887
28.0,20,22.53832276654197,True,28.0,32.0,3.0,0.8005315220216386,2024-09-17 07:32:17.961960,2024-09-16 09:00:00,2024-09-16 09:48:01.913479
28.0,20,23.044506887165085,True,28.0,32.0,4.0,1.3067156426447524,2024-09-17 08:02:40.224794,2024-09-16 09:00:00,2024-09-16 10:18:24.176314
28.0,20,23.5656364762731,True,28.0,32.0,5.0,1.8278452317527698,2024-09-17 08:33:56.291315,2024-09-16 09:00:00,2024-09-16 10:49:40.242834
28.0,20,24.100141255187346,True,28.0,32.0,6.0,2.362350010667016,2024-09-17 09:06:00.508519,2024-09-16 09:00:00,2024-09-16 11:21:44.460038
28.0,20,24.40562864258558,True,28.0,32.0,7.0,2.9462100307128516,2024-09-17 09:24:20.263113,2024-09-16 09:00:00,2024-09-16 11:56:46.356111
28.0,20,24.48818091027115,True,28.0,32.0,8.0,3.6726395704164894,2024-09-17 09:29:17.451277,2024-09-16 09:00:00,2024-09-16 12:40:21.502453
28.0,20,24.640236664261305,True,28.0,32.0,9.0,4.656122595316741,2024-09-17 09:38:24.851991,2024-09-16 09:00:00,2024-09-16 13:39:22.041343
28.0,20,24.876540617781657,True,28.0,32.0,10.0,5.925451488105906,2024-09-17 09:52:35.546224,2024-09-16 09:00:00,2024-09-16 14:55:31.625357
28.0,20,25.230712189509884,True,28.0,32.0,11.0,7.519614990913812,2024-09-17 10:13:50.563882,2024-09-16 09:00:00,2024-09-16 16:31:10.613967
28.0,20,25.709338224939195,True,28.0,32.0,12.0,9.440064382277397,2024-09-17 10:42:33.617610,2024-09-16 09:00:00,2024-09-16 18:26:24.231776
28.0,20,26.23058240442014,True,28.0,32.0,13.0,11.590178382130633,2024-09-17 11:13:50.096656,2024-09-16 09:00:00,2024-09-16 20:35:24.642176
28.0,20,26.697379404247563,True,28.0,32.0,14.0,13.850709900502048,2024-09-17 11:41:50.565855,2024-09-16 09:00:00,2024-09-16 22:51:02.555642
28.0,20,27.281232871489873,True,28.0,32.0,15.0,16.365020978768353,2024-09-17 12:16:52.438337,2024-09-16 09:00:00,2024-09-17 01:21:54.075524
28.0,20,28.06889173257046,True,28.0,32.0,16.0,19.187656225617765,2024-09-17 13:04:08.010237,2024-09-16 09:00:00,2024-09-17 04:11:15.562412
28.0,20,28.648989833724762,True,28.0,32.0,17.0,21.878739750843813,2024-09-17 13:38:56.363401,2024-09-16 09:00:00,2024-09-17 06:52:43.463103
28.0,20,28.599031187960207,True,28.0,32.0,18.0,24.00382047214794,2024-09-17 13:35:56.512277,2024-09-16 09:00:00,2024-09-17 09:00:13.753700
28.0,20,28.4298781082452,True,28.0,32.0,19.0,26.083990513040476,2024-09-17 13:25:47.561190,2024-09-16 09:00:00,2024-09-17 11:05:02.365847
28.0,30,49.87693438006312,True,28.0,32.0,0.0,0.0,2024-09-18 10:52:36.963768,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
28.0,30,49.96638672603847,True,28.0,32.0,1.0,0.07756227959373074,2024-09-18 10:57:58.992214,2024-09-16 09:00:00,2024-09-16 09:04:39.224207
28.0,30,50.25542608180976,True,28.0,32.0,2.0,0.3666016353650159,2024-09-18 11:15:19.533895,2024-09-16 09:00:00,2024-09-16 09:21:59.765887
28.0,30,50.68935596846638,True,28.0,32.0,3.0,0.8005315220216386,2024-09-18 11:41:21.681486,2024-09-16 09:00:00,2024-09-16 09:48:01.913479
28.0,30,51.1955400890895,True,28.0,32.0,4.0,1.3067156426447524,2024-09-18 12:11:43.944321,2024-09-16 09:00:00,2024-09-16 10:18:24.176314
28.0,30,51.71666967819751,True,28.0,32.0,5.0,1.8278452317527698,2024-09-18 12:43:00.010842,2024-09-16 09:00:00,2024-09-16 10:49:40.242834
28.0,30,52.25117445711176,True,28.0,32.0,6.0,2.362350010667016,2024-09-18 13:15:04.228046,2024-09-16 09:00:00,2024-09-16 11:21:44.460038
28.0,30,52.55666184450999,True,28.0,32.0,7.0,2.9462100307128516,2024-09-18 13:33:23.982640,2024-09-16 09:00:00,2024-09-16 11:56:46.356111
28.0,30,52.63921411219556,True,28.0,32.0,8.0,3.6726395704164894,2024-09-18 13:38:21.170804,2024-09-16 09:00:00,2024-09-16 12:40:21.502453
28.0,30,52.791269866185715,True,28.0,32.0,9.0,4.656122595316741,2024-09-18 13:47:28.571518,2024-09-16 09:00:00,2024-09-16 13:39:22.041343
28.0,30,53.02757381970607,True,28.0,32.0,10.0,5.925451488105906,2024-09-18 14:01:39.265751,2024-09-16 09:00:00,2024-09-16 14:55:31.625357
28.0,30,53.38174539143429,True,28.0,32.0,11.0,7.519614990913812,2024-09-18 14:22:54.283409,2024-09-16 09:00:00,2024-09-16 16:31:10.613967
28.0,30,53.86037142686361,True,28.0,32.0,12.0,9.440064382277397,2024-09-18 14:51:37.337137,2024-09-16 09:00:00,2024-09-16 18:26:24.231776
28.0,30,54.38161560634455,True,28.0,32.0,13.0,11.590178382130633,2024-09-18 15:22:53.816183,2024-09-16 09:00:00,2024-09-16 20:35:24.642176
28.0,30,54.848412606171976,True,28.0,32.0,14.0,13.850709900502048,2024-09-18 15:50:54.285382,2024-09-16 09:00:00,2024-09-16 22:51:02.555642
28.0,30,55.43226607341428,True,28.0,32.0,15.0,16.365020978768353,2024-09-18 16:25:56.157864,2024-09-16 09:00:00,2024-09-17 01:21:54.075524
28.0,30,56.21992493449488,True,28.0,32.0,16.0,19.187656225617765,2024-09-18 17:13:11.729764,2024-09-16 09:00:00,2024-09-17 04:11:15.562412
28.0,30,56.800023035649176,True,28.0,32.0,17.0,21.878739750843813,2024-09-18 17:48:00.082928,2024-09-16 09:00:00,2024-09-17 06:52:43.463103
28.0,30,56.75006438988461,True,28.0,32.0,18.0,24.00382047214794,2024-09-18 17:45:00.231804,2024-09-16 09:00:00,2024-09-17 09:00:13.753700
28.0,30,56.58091131016961,True,28.0,32.0,19.0,26.083990513040476,2024-09-18 17:34:51.280717,2024-09-16 09:00:00,2024-09-17 11:05:02.365847
28.0,30,56.75160631181999,True,28.0,32.0,20.0,28.600573109895578,2024-09-18 17:45:05.782723,2024-09-16 09:00:00,2024-09-17 13:36:02.063196
28.0,30,56.98194636053645,True,28.0,32.0,21.0,31.290493477073476,2024-09-18 17:58:55.006898,2024-09-16 09:00:00,2024-09-17 16:17:25.776517
28.0,30,57.23935194569466,True,28.0,32.0,22.0,34.120184685168695,2024-09-18 18:14:21.667005,2024-09-16 09:00:00,2024-09-17 19:07:12.664867
28.0,30,57.429760520643256,True,28.0,32.0,23.0,36.96195664714273,2024-09-18 18:25:47.137874,2024-09-16 09:00:00,2024-09-17 21:57:43.043930
28.0,30,57.935775040206465,True,28.0,32.0,24.0,40.07181577705862,2024-09-18 18:56:08.790145,2024-09-16 09:00:00,2024-09-18 01:04:18.536797
28.0,30,59.27744530430297,True,28.0,32.0,25.0,43.688278922063105,2024-09-18 20:16:38.803095,2024-09-16 09:00:00,2024-09-18 04:41:17.804119
28.0,30,60.65334375885033,True,28.0,32.0,26.0,47.408750922504964,2024-09-18 21:39:12.037532,2024-09-16 09:00:00,2024-09-18 08:24:31.503321
28.0,30,62.135919973974595,True,28.0,32.0,27.0,51.54039487453069,2024-09-18 23:08:09.311906,2024-09-16 09:00:00,2024-09-18 12:32:25.421548
28.0,30,64.44943668564122,True,28.0,32.0,28.0,56.92303889433876,2024-09-19 01:26:57.972068,2024-09-16 09:00:00,2024-09-18 17:55:22.940020
28.0,30,67.6663052799957,True,28.0,32.0,29.0,63.6728520108704,2024-09-19 04:39:58.699008,2024-09-16 09:00:00,2024-09-19 00:40:22.267239
28.0,40,147.92965801905657,True,28.0,32.0,0.0,0.0,2024-09-22 12:55:46.768869,2024-09-16 09:00:00,2024-09-16 09:00:00.000000
28.0,40,148.01911036503193,True,28.0,32.0,1.0,0.07756227959373074,2024-09-22 13:01:08.797314,2024-09-16 09:00:00,2024-09-16 09:04:39.224207
28.0,40,148.30814972080321,True,28.0,32.0,2.0,0.3666016353650159,2024-09-22 13:18:29.338995,2024-09-16 09:00:00,2024-09-16 09:21:59.765887
28.0,40,148.74207960745983,True,28.0,32.0,3.0,0.8005315220216386,2024-09-22 13:44:31.486587,2024-09-16 09:00:00,2024-09-16 09:48:01.913479
28.0,40,149.24826372808295,True,28.0,32.0,4.0,1.3067156426447524,2024-09-22 14:14:53.749421,2024-09-16 09:00:00,2024-09-16 10:18:24.176314
28.0,40,149.76939331719097,True,28.0,32.0,5.0,1.8278452317527698,2024-09-22 14:46:09.815942,2024-09-16 09:00:00,2024-09-16 10:49:40.242834
28.0,40,150.30389809610523,True,28.0,32.0,6.0,2.362350010667016,2024-09-22 15:18:14.033146,2024-09-16 09:00:00,2024-09-16 11:21:44.460038
28.0,40,150.60938548350344,True,28.0,32.0,7.0,2.9462100307128516,2024-09-22 15:36:33.787741,2024-09-16 09:00:00,2024-09-16 11:56:46.356111
28.0,40,150.69193775118902,True,28.0,32.0,8.0,3.6726395704164894,2024-09-22 15:41:30.975904,2024-09-16 09:00:00,2024-09-16 12:40:21.502453
28.0,40,150.84399350517916,True,28.0,32.0,9.0,4.656122595316741,2024-09-22 15:50:38.376619,2024-09-16 09:00:00,2024-09-16 13:39:22.041343
28.0,40,151.0802974586995,True,28.0,32.0,10.0,5.925451488105906,2024-09-22 16:04:49.070851,2024-09-16 09:00:00,2024-09-16 14:55:31.625357
28.0,40,151.43446903042778,True,28.0,32.0,11.0,7.519614990913812,2024-09-22 16:26:04.088510,2024-09-16 09:00:00,2024-09-16 16:31:10.613967
28.0,40,151.91309506585708,True,28.0,32.0,12.0,9.440064382277397,2024-09-22 16:54:47.142237,2024-09-16 09:00:00,2024-09-16 18:26:24.231776
28.0,40,152.434339245338,True,28.0,32.0,13.0,11.590178382130633,2024-09-22 17:26:03.621283,2024-09-16 09:00:00,2024-09-16 20:35:24.642176
28.0,40,152.90113624516542,True,28.0,32.0,14.0,13.850709900502048,2024-09-22 17:54:04.090483,2024-09-16 09:00:00,2024-09-16 22:51:02.555642
28.0,40,153.48498971240772,True,28.0,32.0,15.0,16.365020978768353,2024-09-22 18:29:05.962965,2024-09-16 09:00:00,2024-09-17 01:21:54.075524
28.0,40,154.2726485734883,True,28.0,32.0,16.0,19.187656225617765,2024-09-22 19:16:21.534865,2024-09-16 09:00:00,2024-09-17 04:11:15.562412
28.0,40,154.85274667464262,True,28.0,32.0,17.0,21.878739750843813,2024-09-22 19:51:09.888029,2024-09-16 09:00:00,2024-09-17 06:52:43.463103
28.0,40,154.80278802887807,True,28.0,32.0,18.0,24.00382047214794,2024-09-22 19:48:10.036904,2024-09-16 09:00:00,2024-09-17 09:00:13.753700
28.0,40,154.63363494916308,True,28.0,32.0,19.0,26.083990513040476,2024-09-22 19:38:01.085817,2024-09-16 09:00:00,2024-09-17 11:05:02.365847
28.0,40,154.80432995081344,True,28.0,32.0,20.0,28.600573109895578,2024-09-22 19:48:15.587823,2024-09-16 09:00:00,2024-09-17 13:36:02.063196
28.0,40,155.0346699995299,True,28.0,32.0,21.0,31.290493477073476,2024-09-22 20:02:04.811998,2024-09-16 09:00:00,2024-09-17 16:17:25.776517
28.0,40,155.29207558468812,True,28.0,32.0,22.0,34.120184685168695,2024-09-22 20:17:31.472105,2024-09-16 09:00:00,2024-09-17 19:07:12.664867
28.0,40,155.48248415963673,True,28.0,32.0,23.0,36.96195664714273,2024-09-22 20:28:56.942975,2024-09-16 09:00:00,2024-09-17 21:57:43.043930
28.0,40,155.98849867919992,True,28.0,32.0,24.0,40.07181577705862,2024-09-22 20:59:18.595245,2024-09-16 09:00:00,2024-09-18 01:04:18.536797
28.0,40,157.33016894329643,True,28.0,32.0,25.0,43.688278922063105,2024-09-22 22:19:48.608196,2024-09-16 09:00:00,2024-09-18 04:41:17.804119
28.0,40,158.70606739784378,True,28.0,32.0,26.0,47.408750922504964,2024-09-22 23:42:21.842632,2024-09-16 09:00:00,2024-09-18 08:24:31.503321
28.0,40,160.18864361296806,True,28.0,32.0,27.0,51.54039487453069,2024-09-23 01:11:19.117007,2024-09-16 09:00:00,2024-09-18 12:32:25.421548
28.0,40,162.50216032463467,True,28.0,32.0,28.0,56.92303889433876,2024-09-23 03:30:07.777169,2024-09-16 09:00:00,2024-09-18 17:55:22.940020
28.0,40,165.71902891898915,True,28.0,32.0,29.0,63.6728520108704,2024-09-23 06:43:08.504108,2024-09-16 09:00:00,2024-09-19 00:40:22.267239
28.0,40,169.18828190526284,True,28.0,32.0,30.0,71.1355582662694,2024-09-23 10:11:17.814859,2024-09-16 09:00:00,2024-09-19 08:08:08.009759
28.0,40,172.3141303922002,True,28.0,32.0,31.0,78.7119769556742,2024-09-23 13:18:50.869412,2024-09-16 09:00:00,2024-09-19 15:42:43.117040
28.0,40,173.87634675521804,True,28.0,32.0,32.0,85.23373018678303,2024-09-23 14:52:34.848319,2024-09-16 09:00:00,2024-09-19 22:14:01.428672
28.0,40,174.99251494617732,True,28.0,32.0,33.0,91.95646408535461,2024-09-23 15:59:33.053806,2024-09-16 09:00:00,2024-09-20 04:57:23.270707
28.0,40,177.35953495646694,True,28.0,32.0,34.0,100.79566625808962,2024-09-23 18:21:34.325843,2024-09-16 09:00:00,2024-09-20 13:47:44.398529
28.0,40,179.42977465534256,True,28.0,32.0,35.0,110.49149223867802,2024-09-23 20:25:47.188759,2024-09-16 09:00:00,2024-09-20 23:29:29.372059
28.0,40,180.48095737382744,True,28.0,32.0,36.0,120.68636338791177,2024-09-23 21:28:51.446546,2024-09-16 09:00:00,2024-09-21 09:41:10.908196
28.0,40,182.64416878871336,True,28.0,32.0,37.0,133.95082021157774,2024-09-23 23:38:39.007639,2024-09-16 09:00:00,2024-09-21 22:57:02.952762
28.0,40,184.68204680678306,True,28.0,32.0,38.0,149.5023737088845,2024-09-24 01:40:55.368504,2024-09-16 09:00:00,2024-09-22 14:30:08.545352
28.0,40,186.479119569029,True,28.0,32.0,39.0,167.54257894010738,2024-09-24 03:28:44.830449,2024-09-16 09:00:00,2024-09-23 08:32:33.284184
32.0,10,5.937341554487529,True,32.0,28.0,0.0,0.011890066381622984,2024-09-16 14:56:14.429596,2024-09-16 09:00:00,2024-09-16 09:00:42.804239
